r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
0,130,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
255,196,0,en,orange,orange,orange,Yellow,yellow,yellow
0,255,38,en,green,green,green,Green,green,green
109,255,0,en,green,green,green,Lime green,lime green,limegreen
157,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,119,en,green,green,green,Spring green,spring green,springgreen
0,255,252,en,cyan,cyan,cyan,Cyan,cyan,cyan
86,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
253,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,32,255,en,blue,blue,blue,Blue,blue,blue
0,255,92,en,green,green,green,Spring green,spring green,springgreen
0,255,51,en,green,green,green,Green,green,green
40,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,51,en,red,red,red,Red,red,red
165,0,255,en,purple,purple,purple,Electric purple,electric purple,electricpurple
0,138,255,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
255,22,0,en,red,red,red,Red,red,red
255,0,98,en,pink,pink,pink,Hot Pink,hot pink,hotpink
255,0,133,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,215,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
99,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,39,en,red,red,red,Red,red,red
198,0,255,en,purple,purple,purple,Purple,purple,purple
17,255,0,en,green,green,green,Green,green,green
255,0,0,en,red,red,red,Red,red,red
0,73,255,en,blue,blue,blue,Blue,blue,blue
255,225,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,229,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
208,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
238,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,50,en,green,green,green,Green,green,green
143,0,255,en,purple,purple,purple,Purple,purple,purple
255,245,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,231,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
173,0,255,en,purple,purple,purple,Purple,purple,purple
239,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,58,en,red,red,red,Fuchsia,fuchsia,fuchsia
236,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
48,255,0,en,green,green,green,Green,green,green
230,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,116,en,green,green,green,Lime green,lime green,limegreen
73,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,69,en,green,green,green,Green,green,green
0,255,192,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
101,0,255,en,purple,purple,purple,Blue-Violet,blue-violet,blueviolet
57,255,0,en,green,green,green,Lime green,lime green,limegreen
255,184,0,en,orange,orange,orange,Orange-yellow,orange-yellow,orangeyellow
0,2,255,en,blue,blue,blue,Blue,blue,blue
220,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
153,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,207,en,cyan,cyan,cyan,Aqua,aqua,aqua
255,0,29,en,red,red,red,Red,red,red
229,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
25,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,177,en,turquoise,turquoise,turquoise,Spring Green,spring green,springgreen
0,255,3,en,green,green,green,Green,green,green
255,0,83,en,pink,pink,pink,Magenta,magenta,magenta
255,0,131,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
255,0,236,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,146,255,en,blue,blue,blue,Blue,blue,blue
235,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,246,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
233,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,95,255,en,blue,blue,blue,Blue,blue,blue
151,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,194,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,12,255,en,blue,blue,blue,Blue,blue,blue
255,0,119,en,pink,pink,pink,Hot pink,hot pink,hotpink
110,255,0,en,green,green,green,Lime green,lime green,limegreen
45,255,0,en,green,green,green,Green,green,green
252,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
101,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
89,0,255,en,purple,purple,purple,Violet,violet,violet
0,107,255,en,blue,blue,blue,Blue,blue,blue
255,0,93,en,pink,pink,pink,Hot pink,hot pink,hotpink
167,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,107,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,161,255,en,blue,blue,blue,Deep sky blue,deep sky blue,deepskyblue
0,160,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
255,0,105,en,pink,pink,pink,Hot pink,hot pink,hotpink
224,255,0,en,yellow,yellow,yellow,Neon yellow,neon yellow,neonyellow
0,255,254,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,200,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
8,0,255,en,blue,blue,blue,Blue,blue,blue
255,220,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
161,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,126,en,pink,pink,pink,Hot Pink,hot pink,hotpink
0,255,146,en,green,green,green,Spring green,spring green,springgreen
255,0,15,en,red,red,red,Red,red,red
0,255,98,en,green,green,green,Green,green,green
67,0,255,en,purple,purple,purple,Electric blue,electric blue,electricblue
187,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,121,0,en,orange,orange,orange,Orange,orange,orange
0,40,255,en,blue,blue,blue,Blue,blue,blue
7,0,255,en,blue,blue,blue,Blue,blue,blue
0,100,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
255,86,0,en,orange,orange,orange,Orange,orange,orange
0,141,255,en,blue,blue,blue,Azure,azure,azure
0,243,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,133,0,en,orange,orange,orange,Orange,orange,orange
166,0,255,en,purple,purple,purple,Purple,purple,purple
255,238,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,195,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,202,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,183,0,en,orange,orange,orange,Orange,orange,orange
76,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,98,en,green,green,green,Lime green,lime green,limegreen
0,136,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
0,255,107,en,green,green,green,Spring green,spring green,springgreen
66,0,255,en,purple,purple,purple,Violet,violet,violet
255,2,0,en,red,red,red,Red,red,red
6,0,255,en,blue,blue,blue,Blue,blue,blue
93,0,255,en,purple,purple,purple,Purple,purple,purple
0,234,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,48,en,green,green,green,Lime green,lime green,limegreen
178,0,255,en,purple,purple,purple,Purple,purple,purple
0,39,255,en,blue,blue,blue,Blue,blue,blue
255,0,48,en,red,red,red,Red,red,red
24,255,0,en,green,green,green,Green,green,green
48,0,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
62,0,255,en,blue,blue,blue,Violet,violet,violet
0,255,248,en,cyan,cyan,cyan,Cyan,cyan,cyan
238,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,150,255,en,blue,blue,blue,Blue,blue,blue
161,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,198,255,en,cyan,cyan,cyan,Blue,blue,blue
1,0,255,en,blue,blue,blue,Blue,blue,blue
226,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
52,0,255,en,blue,blue,blue,Blue,blue,blue
168,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,127,en,green,green,green,Spring green,spring green,springgreen
3,0,255,en,blue,blue,blue,Blue,blue,blue
239,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,29,0,en,red,red,red,Red,red,red
0,255,209,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,31,en,red,red,red,Red,red,red
255,0,71,en,red,red,red,Fuchsia,fuchsia,fuchsia
194,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,243,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,216,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,5,en,green,green,green,Lime green,lime green,limegreen
255,132,0,en,orange,orange,orange,Orange,orange,orange
0,71,255,en,blue,blue,blue,Blue,blue,blue
138,0,255,en,purple,purple,purple,Purple,purple,purple
255,66,0,en,orange,orange,orange,Red-orange,red-orange,redorange
137,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,212,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
121,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,2,en,green,green,green,Neon green,neon green,neongreen
255,0,140,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,49,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
255,24,0,en,red,red,red,Red,red,red
0,2,255,en,blue,blue,blue,Blue,blue,blue
255,0,29,en,red,red,red,Red,red,red
255,244,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,87,en,pink,pink,pink,Magenta,magenta,magenta
152,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
234,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,229,en,magenta,magenta,magenta,Magenta,magenta,magenta
206,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,150,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
123,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,150,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,173,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
230,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
153,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,153,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,0,34,en,red,red,red,Red,red,red
31,255,0,en,lime,lime,lime,Green,green,green
252,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
106,0,255,en,purple,purple,purple,Violet,violet,violet
0,44,255,en,blue,blue,blue,Blue,blue,blue
34,0,255,en,blue,blue,blue,Blue,blue,blue
138,0,255,en,purple,purple,purple,Purple,purple,purple
255,69,0,en,orange,orange,orange,Orange,orange,orange
255,117,0,en,orange,orange,orange,Orange,orange,orange
67,0,255,en,purple,purple,purple,Blue,blue,blue
0,255,148,en,green,green,green,Aqua,aqua,aqua
0,122,255,en,blue,blue,blue,Blue,blue,blue
215,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
184,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,177,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,39,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
255,0,123,en,pink,pink,pink,Hot pink,hot pink,hotpink
133,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
185,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
194,0,255,en,magenta,magenta,magenta,Purple,purple,purple
27,0,255,en,blue,blue,blue,Blue,blue,blue
147,0,255,en,purple,purple,purple,Purple,purple,purple
0,164,255,en,blue,blue,blue,Blue,blue,blue
255,3,0,en,red,red,red,Red,red,red
111,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,224,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
51,0,255,en,blue,blue,blue,Blue,blue,blue
0,113,255,en,blue,blue,blue,Blue,blue,blue
4,255,0,en,green,green,green,Green,green,green
255,0,202,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,111,0,en,orange,orange,orange,Orange,orange,orange
255,164,0,en,orange,orange,orange,Orange,orange,orange
0,255,227,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,144,en,green,green,green,Spring Green,spring green,springgreen
255,0,14,en,red,red,red,Red,red,red
92,255,0,en,green,green,green,Lime green,lime green,limegreen
167,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
102,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,114,en,green,green,green,Spring green,spring green,springgreen
255,0,20,en,red,red,red,Red,red,red
90,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,11,en,red,red,red,Red,red,red
255,0,102,en,pink,pink,pink,Hot pink,hot pink,hotpink
44,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,65,en,red,red,red,Fuchsia,fuchsia,fuchsia
32,255,0,en,green,green,green,Green,green,green
0,164,255,en,blue,blue,blue,Blue,blue,blue
10,255,0,en,green,green,green,Green,green,green
0,42,255,en,blue,blue,blue,Blue,blue,blue
50,0,255,en,blue,blue,blue,Blue,blue,blue
172,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,222,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,14,en,green,green,green,Lime green,lime green,limegreen
193,0,255,en,purple,purple,purple,Purple,purple,purple
33,0,255,en,blue,blue,blue,Blue,blue,blue
39,255,0,en,green,green,green,Lime green,lime green,limegreen
140,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
160,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
56,0,255,en,blue,blue,blue,Blue,blue,blue
41,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,73,en,red,red,red,Hot pink,hot pink,hotpink
255,220,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,122,0,en,orange,orange,orange,Orange,orange,orange
0,255,9,en,green,green,green,Green,green,green
0,255,228,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
146,0,255,en,purple,purple,purple,Purple,purple,purple
229,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,72,0,en,orange,orange,orange,Orange,orange,orange
126,0,255,en,purple,purple,purple,Purple,purple,purple
77,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,75,en,green,green,green,Lime,lime,lime
0,36,255,en,blue,blue,blue,Blue,blue,blue
0,255,39,en,green,green,green,Chroma key green,chroma key green,chromakeygreen
0,255,120,en,green,green,green,Electric green,electric green,electricgreen
0,255,146,en,green,green,green,Emerald,emerald,emerald
255,0,173,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,53,255,en,blue,blue,blue,Blue,blue,blue
255,97,0,en,orange,orange,orange,Orange,orange,orange
0,0,255,en,blue,blue,blue,Blue,blue,blue
255,95,0,en,orange,orange,orange,Orange,orange,orange
255,0,208,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,68,en,red,red,red,Hot pink,hot pink,hotpink
0,255,164,en,mint green,mint green,mintgreen,Spring green,spring green,springgreen
0,181,255,en,blue,blue,blue,Deep Sky Blue,deep sky blue,deepskyblue
225,255,0,en,yellow,yellow,yellow,Neon yellow,neon yellow,neonyellow
0,4,255,en,blue,blue,blue,Blue,blue,blue
0,255,15,en,green,green,green,Lime green,lime green,limegreen
209,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,16,0,en,red,red,red,Red,red,red
255,0,172,en,magenta,magenta,magenta,Pink,pink,pink
255,200,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,104,en,green,green,green,Lime Green,lime green,limegreen
0,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,175,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,178,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,220,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,87,en,green,green,green,Lime green,lime green,limegreen
0,255,75,en,green,green,green,Lime green,lime green,limegreen
255,125,0,en,orange,orange,orange,Orange,orange,orange
255,0,187,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,71,0,en,orange,orange,orange,Orange,orange,orange
0,255,201,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
0,195,255,en,cyan,cyan,cyan,Deep Sky Blue,deep sky blue,deepskyblue
197,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,206,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,91,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,86,en,green,green,green,Lime green,lime green,limegreen
201,0,255,en,purple,purple,purple,Magenta,magenta,magenta
255,0,176,en,magenta,magenta,magenta,Pink,pink,pink
175,0,255,en,purple,purple,purple,Purple,purple,purple
254,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
166,0,255,en,purple,purple,purple,Purple,purple,purple
255,219,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,198,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,132,0,en,orange,orange,orange,Orange,orange,orange
0,25,255,en,blue,blue,blue,Blue,blue,blue
246,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,186,0,en,orange,orange,orange,Orange,orange,orange
190,0,255,en,purple,purple,purple,Purple,purple,purple
255,182,0,en,orange,orange,orange,Orange,orange,orange
212,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
186,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,147,255,en,blue,blue,blue,Blue,blue,blue
255,0,138,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
0,255,234,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,56,en,green,green,green,Bright green,bright green,brightgreen
0,255,142,en,green,green,green,Spring green,spring green,springgreen
75,0,255,en,blue,blue,blue,Violet,violet,violet
0,70,255,en,blue,blue,blue,Blue,blue,blue
0,255,50,en,green,green,green,Green,green,green
0,255,33,en,green,green,green,Green,green,green
255,193,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,155,en,green,green,green,Spring green,spring green,springgreen
0,255,95,en,green,green,green,Spring green,spring green,springgreen
70,0,255,en,purple,purple,purple,Electric Blue,electric blue,electricblue
0,255,102,en,green,green,green,Green,green,green
255,0,216,en,magenta,magenta,magenta,Magenta,magenta,magenta
80,255,0,en,green,green,green,Lime green,lime green,limegreen
0,223,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,36,en,red,red,red,Red,red,red
0,255,213,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,138,en,green,green,green,Spring Green,spring green,springgreen
195,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,91,en,green,green,green,Green,green,green
255,213,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,136,en,pink,pink,pink,Hot pink,hot pink,hotpink
234,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
253,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
212,0,255,en,purple,purple,purple,Magenta,magenta,magenta
255,161,0,en,orange,orange,orange,Orange,orange,orange
0,246,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,73,255,en,blue,blue,blue,Blue,blue,blue
0,255,164,en,turquoise,turquoise,turquoise,Spring green,spring green,springgreen
146,0,255,en,purple,purple,purple,Purple,purple,purple
6,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,45,en,red,red,red,Red,red,red
255,47,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
255,0,107,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
67,255,0,en,green,green,green,Lime green,lime green,limegreen
255,66,0,en,orange,orange,orange,Red-orange,red-orange,redorange
242,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,137,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,224,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,130,0,en,orange,orange,orange,Orange,orange,orange
38,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,144,en,green,green,green,Spring Green,spring green,springgreen
0,255,158,en,green,green,green,Medium Spring Green,medium spring green,mediumspringgreen
255,0,18,en,red,red,red,Red,red,red
0,255,234,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,164,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
255,0,36,en,red,red,red,Red,red,red
0,87,255,en,blue,blue,blue,Blue,blue,blue
255,17,0,en,red,red,red,Red,red,red
0,255,184,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
150,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,207,en,magenta,magenta,magenta,Magenta,magenta,magenta
167,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,148,en,green,green,green,Spring Green,spring green,springgreen
255,0,119,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,101,en,green,green,green,Neon green,neon green,neongreen
255,0,46,en,red,red,red,Red,red,red
255,0,65,en,red,red,red,Cerise,cerise,cerise
255,0,72,en,red,red,red,Fuchsia,fuchsia,fuchsia
