r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
27,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,81,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,168,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
67,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
255,165,0,zh,橙色,橙,橙,橙色,橙,橙
0,51,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
29,255,0,zh,绿色,绿,绿,绿色,绿,绿
118,0,255,zh,紫色,紫,紫,紫色,紫,紫
110,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,172,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
231,255,0,zh,黄色,黄,黄,柠檬黄,柠檬黄,柠檬黄
255,127,0,zh,橙色,橙,橙,橙色,橙,橙
53,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,85,zh,绿色,绿,绿,绿色,绿,绿
221,255,0,zh,黄绿色,黄绿,黄绿,黄色,黄,黄
255,172,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,56,zh,绿色,绿,绿,绿色,绿,绿
0,149,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,175,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,131,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,195,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,255,189,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
0,255,91,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,167,zh,绿色,绿,绿,青绿色,青绿,青绿
64,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,126,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,136,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,182,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,187,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,2,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
48,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,98,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,170,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,218,zh,青绿色,青绿,青绿,青色,青,青
180,0,255,zh,紫色,紫,紫,紫色,紫,紫
66,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,70,zh,绿色,绿,绿,绿色,绿,绿
255,0,158,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
255,0,95,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,90,0,zh,橙色,橙,橙,橙色,橙,橙
255,94,0,zh,橙色,橙,橙,橙色,橙,橙
127,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,0,141,zh,品红,品红,品红,品红色,品红,品红
0,255,169,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
155,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,79,zh,绿色,绿,绿,绿色,绿,绿
255,0,223,zh,品红,品红,品红,品红色,品红,品红
255,218,0,zh,黄色,黄,黄,黄色,黄,黄
116,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,121,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,71,zh,红色,红,红,玫红色,玫瑰,玫瑰
0,255,91,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,147,zh,品红,品红,品红,洋红色,洋红,洋红
0,255,131,zh,绿色,绿,绿,绿色,绿,绿
255,38,0,zh,红色,红,红,红色,红,红
57,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
221,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
255,0,40,zh,红色,红,红,红色,红,红
255,67,0,zh,橙色,橙,橙,橙色,橙,橙
255,191,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,188,zh,青绿色,青绿,青绿,青色,青,青
0,255,248,zh,青色,青,青,青色,青,青
255,230,0,zh,黄色,黄,黄,黄色,黄,黄
255,53,0,zh,橙色,橙,橙,朱红色,朱红,朱红
255,0,224,zh,品红,品红,品红,品红,品红,品红
0,255,194,zh,青绿色,青绿,青绿,青色,青,青
0,255,148,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
0,92,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,144,0,zh,橙色,橙,橙,橙色,橙,橙
0,98,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
114,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,91,0,zh,橙色,橙,橙,橙色,橙,橙
167,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,249,zh,青色,青,青,青色,青,青
255,167,0,zh,橙色,橙,橙,橙色,橙,橙
60,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
0,255,51,zh,绿色,绿,绿,绿色,绿,绿
0,131,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,123,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,173,zh,品红,品红,品红,品红色,品红,品红
255,0,50,zh,红色,红,红,红色,红,红
227,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,141,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,5,0,zh,红色,红,红,红色,红,红
255,0,121,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
255,0,77,zh,红色,红,红,玫红色,玫瑰,玫瑰
0,255,185,zh,绿色,绿,绿,青色,青,青
0,82,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
32,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,213,0,zh,黄色,黄,黄,黄色,黄,黄
105,0,255,zh,紫色,紫,紫,紫色,紫,紫
59,0,255,zh,紫色,紫,紫,宝蓝色,宝蓝,宝蓝
255,184,0,zh,橙色,橙,橙,橙色,橙,橙
255,28,0,zh,红色,红,红,红色,红,红
206,255,0,zh,黄绿色,黄绿,黄绿,荧光黄绿,荧光黄绿,荧光黄绿
215,0,255,zh,紫色,紫,紫,品红,品红,品红
255,8,0,zh,红色,红,红,红色,红,红
255,229,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,197,zh,青绿色,青绿,青绿,青色,青,青
255,0,151,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
85,0,255,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
196,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,122,0,zh,橙色,橙,橙,橙色,橙,橙
194,0,255,zh,紫色,紫,紫,洋红色,洋红,洋红
0,235,255,zh,青色,青,青,青色,青,青
255,0,22,zh,红色,红,红,红色,红,红
56,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
219,0,255,zh,紫色,紫,紫,品红色,品红,品红
0,255,136,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
0,71,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,2,0,zh,红色,红,红,红色,红,红
255,28,0,zh,红色,红,红,红色,红,红
255,60,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,0,156,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
41,255,0,zh,绿色,绿,绿,绿色,绿,绿
153,0,255,zh,紫色,紫,紫,紫色,紫,紫
5,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,215,zh,青绿色,青绿,青绿,青色,青,青
18,255,0,zh,绿色,绿,绿,绿色,绿,绿
115,0,255,zh,紫色,紫,紫,紫色,紫,紫
180,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,134,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,130,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,165,0,zh,橙色,橙,橙,橙色,橙,橙
255,138,0,zh,橙色,橙,橙,橙色,橙,橙
177,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,175,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,28,0,zh,红色,红,红,红色,红,红
255,58,0,zh,橙色,橙,橙,朱红色,朱红,朱红
255,239,0,zh,黄色,黄,黄,黄色,黄,黄
0,226,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,79,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,202,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,237,zh,青色,青,青,青色,青,青
0,255,120,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
255,0,182,zh,品红,品红,品红,品红色,品红,品红
255,0,116,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
255,0,108,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
0,155,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,39,zh,红色,红,红,红色,红,红
0,255,100,zh,绿色,绿,绿,绿色,绿,绿
216,0,255,zh,紫色,紫,紫,品红,品红,品红
11,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,8,zh,红色,红,红,红色,红,红
2,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,42,0,zh,橙色,橙,橙,朱红,朱红,朱红
17,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,113,zh,绿色,绿,绿,绿色,绿,绿
255,0,91,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
0,70,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
148,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,63,zh,绿色,绿,绿,绿色,绿,绿
122,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,70,zh,绿色,绿,绿,绿色,绿,绿
83,0,255,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
136,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,242,zh,品红,品红,品红,品红色,品红,品红
0,230,255,zh,青色,青,青,青色,青,青
0,255,244,zh,青色,青,青,青色,青,青
0,183,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,255,70,zh,绿色,绿,绿,绿色,绿,绿
0,178,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,235,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,5,zh,红色,红,红,红色,红,红
96,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,169,zh,绿色,绿,绿,青色,青,青
255,0,70,zh,红色,红,红,玫红色,玫瑰,玫瑰
220,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,0,17,zh,红色,红,红,红色,红,红
0,10,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
93,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,198,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,13,0,zh,红色,红,红,红色,红,红
255,0,174,zh,品红,品红,品红,品红色,品红,品红
255,0,212,zh,洋红,洋红,洋红,洋红色,洋红,洋红
255,0,7,zh,红色,红,红,红色,红,红
0,255,122,zh,绿色,绿,绿,绿色,绿,绿
255,197,0,zh,黄色,黄,黄,黄色,黄,黄
255,242,0,zh,黄色,黄,黄,黄色,黄,黄
0,202,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,243,255,zh,青色,青,青,青色,青,青
255,116,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,61,zh,绿色,绿,绿,绿色,绿,绿
0,252,255,zh,青色,青,青,青色,青,青
255,0,62,zh,红色,红,红,品红色,品红,品红
7,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
134,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,136,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,107,zh,绿色,绿,绿,绿色,绿,绿
255,213,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,95,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,55,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
33,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,94,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,160,0,zh,橙色,橙,橙,橙色,橙,橙
235,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,75,zh,绿色,绿,绿,绿色,绿,绿
255,35,0,zh,橙色,橙,橙,红色,红,红
0,255,235,zh,青色,青,青,青色,青,青
0,93,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
89,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,117,zh,绿色,绿,绿,绿色,绿,绿
255,0,228,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
155,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,207,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,0,78,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
0,77,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,129,zh,绿色,绿,绿,绿色,绿,绿
0,255,44,zh,绿色,绿,绿,绿色,绿,绿
255,0,96,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
57,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
2,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,9,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,42,0,zh,红色,红,红,朱红色,朱红,朱红
2,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
242,0,255,zh,品红,品红,品红,洋红色,洋红,洋红
169,255,0,zh,荧光绿色,荧光绿,荧光绿,柠绿色,柠檬绿,柠檬绿
0,149,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
226,255,0,zh,黄色,黄,黄,柠檬黄,柠檬黄,柠檬黄
113,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,13,zh,红色,红,红,红色,红,红
192,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,63,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
161,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,149,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,215,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
255,0,3,zh,红色,红,红,红色,红,红
135,0,255,zh,紫色,紫,紫,紫色,紫,紫
113,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,233,zh,紫红色,紫红,紫红,品红,品红,品红
188,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,17,zh,绿色,绿,绿,绿色,绿,绿
0,126,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
62,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,35,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
113,0,255,zh,紫色,紫,紫,紫色,紫,紫
99,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
255,0,5,zh,红色,红,红,红色,红,红
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,112,zh,绿色,绿,绿,绿色,绿,绿
255,170,0,zh,橙色,橙,橙,橙色,橙,橙
255,97,0,zh,橙色,橙,橙,橙色,橙,橙
7,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,67,zh,绿色,绿,绿,绿色,绿,绿
255,59,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,165,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,252,zh,青色,青,青,青色,青,青
0,255,20,zh,绿色,绿,绿,绿色,绿,绿
223,0,255,zh,紫色,紫,紫,品红色,品红,品红
160,255,0,zh,浅绿色,浅绿,浅绿,荧光绿,荧光绿,荧光绿
255,227,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,23,zh,红色,红,红,红色,红,红
245,255,0,zh,黄色,黄,黄,黄色,黄,黄
182,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,0,92,zh,洋红色,洋红,洋红,洋红色,洋红,洋红
255,0,211,zh,品红,品红,品红,洋红色,洋红,洋红
0,106,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
207,0,255,zh,紫色,紫,紫,洋红色,洋红,洋红
255,0,234,zh,品红,品红,品红,品红色,品红,品红
48,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,146,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
100,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
174,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,94,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
207,255,0,zh,黄绿色,黄绿,黄绿,荧光黄绿色,荧光黄绿,荧光黄绿
192,0,255,zh,紫色,紫,紫,紫色,紫,紫
212,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
255,0,202,zh,品红,品红,品红,品红色,品红,品红
0,255,252,zh,青色,青,青,青色,青,青
0,81,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,17,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,7,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,240,zh,洋红,洋红,洋红,洋红色,洋红,洋红
255,0,83,zh,粉红色,粉红,粉红,品红色,品红,品红
169,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
101,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,235,zh,青色,青,青,青色,青,青
255,0,204,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
124,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,210,zh,青绿色,青绿,青绿,青色,青,青
0,41,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,8,0,zh,红色,红,红,红色,红,红
255,147,0,zh,橙色,橙,橙,橙色,橙,橙
0,223,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,74,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,39,0,zh,橙色,橙,橙,红色,红,红
43,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,189,zh,青绿色,青绿,青绿,青色,青,青
255,216,0,zh,黄色,黄,黄,黄色,黄,黄
0,141,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,167,zh,洋红,洋红,洋红,洋红色,洋红,洋红
247,0,255,zh,品红,品红,品红,品红色,品红,品红
255,177,0,zh,橙色,橙,橙,橙色,橙,橙
185,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
0,44,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,181,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,79,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,172,zh,品红,品红,品红,品红色,品红,品红
255,210,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,155,zh,绿色,绿,绿,青绿色,青绿,青绿
146,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,255,212,zh,青色,青,青,青色,青,青
216,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
0,233,255,zh,青色,青,青,天蓝色,天蓝,天蓝
255,0,161,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,183,zh,绿色,绿,绿,青色,青,青
0,255,76,zh,绿色,绿,绿,绿色,绿,绿
135,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
255,207,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,230,zh,品红,品红,品红,品红色,品红,品红
255,184,0,zh,橙色,橙,橙,橙色,橙,橙
255,130,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,21,zh,红色,红,红,红色,红,红
132,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,90,0,zh,橙色,橙,橙,橙色,橙,橙
0,175,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,167,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
253,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,249,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
119,0,255,zh,紫色,紫,紫,紫色,紫,紫
5,255,0,zh,绿色,绿,绿,绿色,绿,绿
135,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,97,0,zh,橙色,橙,橙,橙色,橙,橙
145,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,198,zh,洋红,洋红,洋红,品红,品红,品红
255,0,88,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,255,178,zh,青绿色,青绿,青绿,湖蓝色,湖蓝,湖蓝
0,255,85,zh,绿色,绿,绿,绿色,绿,绿
23,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,206,zh,洋红,洋红,洋红,品红,品红,品红
0,149,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,238,zh,品红,品红,品红,品红色,品红,品红
0,93,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,115,zh,品红,品红,品红,洋红色,洋红,洋红
0,255,52,zh,绿色,绿,绿,绿色,绿,绿
255,0,153,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,164,zh,青绿色,青绿,青绿,青色,青,青
255,0,109,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,0,143,zh,粉色,粉,粉,桃红色,桃红,桃红
255,0,8,zh,红色,红,红,红色,红,红
0,22,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
199,0,255,zh,紫色,紫,紫,品红色,品红,品红
0,181,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
59,255,0,zh,绿色,绿,绿,绿色,绿,绿
185,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,8,zh,绿色,绿,绿,绿色,绿,绿
0,255,166,zh,青绿色,青绿,青绿,青色,青,青
0,255,82,zh,绿色,绿,绿,绿色,绿,绿
134,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
130,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,33,zh,绿色,绿,绿,绿色,绿,绿
0,255,155,zh,绿色,绿,绿,青绿色,青绿,青绿
0,255,109,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
255,211,0,zh,黄色,黄,黄,黄色,黄,黄
168,0,255,zh,紫色,紫,紫,堇紫色,堇紫,堇紫
255,131,0,zh,橙色,橙,橙,橙色,橙,橙
0,241,255,zh,青色,青,青,青色,青,青
75,0,255,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
255,0,124,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
27,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,48,zh,红色,红,红,玫红色,玫瑰,玫瑰
0,255,48,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
1,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,199,zh,青绿色,青绿,青绿,青色,青,青
0,255,166,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
97,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,97,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,83,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,8,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,193,zh,品红,品红,品红,品红色,品红,品红
209,0,255,zh,紫色,紫,紫,品红,品红,品红
201,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
255,0,18,zh,红色,红,红,红色,红,红
192,0,255,zh,紫色,紫,紫,品红色,品红,品红
0,36,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
232,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
255,0,162,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
210,0,255,zh,紫色,紫,紫,紫色,紫,紫
25,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,248,255,zh,青色,青,青,青色,青,青
0,255,166,zh,绿色,绿,绿,青色,青,青
255,0,163,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,206,zh,青绿色,青绿,青绿,青色,青,青
89,255,0,zh,绿色,绿,绿,绿色,绿,绿
170,0,255,zh,紫色,紫,紫,紫色,紫,紫
46,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
159,255,0,zh,荧光绿色,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,244,255,zh,青色,青,青,青色,青,青
255,0,50,zh,红色,红,红,玫红,玫瑰,玫瑰
0,255,33,zh,绿色,绿,绿,绿色,绿,绿
139,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,255,120,zh,绿色,绿,绿,绿色,绿,绿
255,224,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,237,zh,青色,青,青,青色,青,青
255,236,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,240,zh,青色,青,青,青色,青,青
100,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,62,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,188,0,zh,橙色,橙,橙,橘黄色,橘黄,橘黄
255,0,162,zh,品红色,品红,品红,品红,品红,品红
255,206,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,151,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,110,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,227,zh,品红,品红,品红,洋红色,洋红,洋红
0,255,170,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
0,119,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,133,zh,绿色,绿,绿,绿色,绿,绿
127,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,237,zh,青色,青,青,青色,青,青
255,0,87,zh,洋红,洋红,洋红,品红色,品红,品红
0,255,71,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
62,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
0,255,174,zh,青绿色,青绿,青绿,青色,青,青
255,0,176,zh,品红,品红,品红,洋红色,洋红,洋红
255,19,0,zh,红色,红,红,红色,红,红
23,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,2,0,zh,红色,红,红,红色,红,红
185,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,0,36,zh,红色,红,红,红色,红,红
0,255,237,zh,青色,青,青,青色,青,青
0,33,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,236,zh,紫红色,紫红,紫红,品红,品红,品红
255,247,0,zh,黄色,黄,黄,黄色,黄,黄
255,73,0,zh,橙色,橙,橙,橙色,橙,橙
243,0,255,zh,紫色,紫,紫,品红,品红,品红
0,255,185,zh,绿色,绿,绿,蓝绿色,蓝绿,蓝绿
151,0,255,zh,紫色,紫,紫,紫色,紫,紫
142,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
196,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,158,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,14,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,24,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,67,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
255,19,0,zh,红色,红,红,红色,红,红
255,205,0,zh,黄色,黄,黄,黄色,黄,黄
5,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,198,zh,洋红色,洋红,洋红,品红色,品红,品红
227,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
255,0,104,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
185,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
255,57,0,zh,橙色,橙,橙,橙色,橙,橙
