r,g,b,lang_code,human
161,252,243,en,teal
135,135,154,en,grey
207,205,53,en,light green
180,41,208,en,light purple
109,249,209,en,mint
244,48,92,en,bright red
10,184,22,en,green
54,203,130,en,green
46,158,219,en,blue
229,97,108,en,red
10,39,42,en,black
45,134,236,en,royal blue
43,92,218,en,dark blue
242,222,121,en,light yellow
168,168,56,en,green
232,20,32,en,bright red
101,134,122,en,dark green
111,79,56,en,brown
186,212,206,en,light turquoise
241,6,217,en,neon pink
185,174,131,en,brown
174,39,50,en,dark red
255,250,213,en,pale yellow
115,55,200,en,purple
252,46,133,en,bright pink
22,2,143,en,navy blue
76,161,103,en,dark green
237,194,213,en,light pink
107,65,157,en,dark purple
186,87,176,en,dark pink
13,83,26,en,dark green
178,251,90,en,lime green
153,109,28,en,brown
171,24,231,en,purple
82,218,212,en,turquoise
231,172,239,en,pink
241,75,237,en,rose
62,207,107,en,green
232,36,20,en,red
52,93,13,en,dark green
236,10,180,en,magenta
252,133,79,en,orange
73,87,82,en,grey green
216,165,41,en,gold
165,77,202,en,purple
144,150,122,en,grey
164,183,194,en,slate
83,132,202,en,cobalt
106,194,250,en,sky
152,142,251,en,purple
99,64,49,en,brown
94,117,145,en,dark slate
200,195,117,en,vomit
26,127,130,en,blue green
231,170,197,en,pink
19,29,19,en,black
233,216,182,en,beige
45,136,39,en,green
161,115,113,en,brown
123,134,53,en,green
40,229,181,en,mint
35,5,243,en,royal blue
40,78,126,en,dark blue
58,85,213,en,indigo
152,252,76,en,neon green
167,51,113,en,burgundy
29,22,59,en,dark blue
147,112,156,en,purple
5,27,11,en,black
241,227,83,en,yellow
133,228,115,en,light green
106,212,38,en,green
17,212,166,en,turquoise
146,134,156,en,light purple
125,5,163,en,purple
195,129,149,en,dark pink
179,157,34,en,mustard
253,163,9,en,orange
205,254,90,en,lime
121,125,68,en,forest green
7,38,208,en,blue
24,154,115,en,green
74,161,50,en,green
135,216,255,en,blue
15,51,90,en,blue
98,142,242,en,blue
73,133,61,en,green
172,137,124,en,brown
160,24,250,en,purple
26,18,73,en,blue
41,84,89,en,green
13,26,129,en,blue
181,19,107,en,magenta
235,198,229,en,purple
68,88,55,en,green
200,201,172,en,green
76,155,188,en,blue
254,38,217,en,pink
100,79,198,en,purple
194,80,207,en,purple
244,56,37,en,red
188,18,56,en,red
97,70,138,en,purple
189,92,47,en,orange
255,47,0,en,red
220,0,255,en,purple
255,157,0,en,orange
135,255,0,en,lime
127,0,255,en,purple
255,99,0,en,burnt orange
255,147,0,en,orange
126,255,0,en,lime green
255,0,202,en,magenta
218,13,69,en,red pink
141,19,63,en,brown pink
43,153,71,en,dark green
41,70,166,en,blue
244,49,133,en,pink
6,226,78,en,green
176,48,57,en,red
66,24,156,en,purple
3,84,12,en,green
170,223,159,en,light green
229,201,82,en,muted yellow
213,64,15,en,orange
95,222,149,en,green
129,140,5,en,cdc
144,13,26,en,maroon
220,11,19,en,red
166,160,135,en,grey
114,217,11,en,lime green
70,26,158,en,royal blue
183,250,14,en,chartreuse
175,185,90,en,yellowy drab
186,222,228,en,cornflower blue
66,63,80,en,slate
8,198,231,en,cobalt
237,102,231,en,lilac
139,85,50,en,brown
81,232,8,en,green
170,218,225,en,blue
141,43,51,en,crimson
103,120,27,en,forest green
29,26,6,en,black
177,246,50,en,lime
122,90,9,en,brown
213,208,50,en,mustard
254,22,159,en,magenta
116,92,183,en,purple
236,205,213,en,pink
27,76,207,en,blue
249,42,209,en,pink
120,251,163,en,green
11,27,171,en,royal blue
62,140,200,en,blue
209,172,133,en,peach
10,180,222,en,blue
190,48,90,en,red
189,100,196,en,purple
186,152,233,en,purple
117,178,23,en,green
22,56,57,en,black
45,41,210,en,royal blue
74,172,92,en,kelly green
214,61,107,en,hot pink
84,178,144,en,seafoam green
124,230,121,en,light green
108,21,38,en,burnt sienna
208,254,172,en,gross watery yellow
188,151,202,en,true lilac
33,139,198,en,medium blue
234,181,136,en,peach
14,115,101,en,teal
12,118,146,en,blue
200,255,210,en,green
24,123,215,en,blue
179,211,145,en,green
238,124,77,en,orange
66,228,209,en,cyan
155,130,126,en,grey
98,170,107,en,green
132,24,149,en,purple
194,82,240,en,purple
13,69,4,en,forest green
171,167,47,en,mustard
245,103,61,en,red orange
162,178,21,en,chartreuse
55,94,11,en,hunter green
63,52,102,en,navy blue
226,156,151,en,salmon
253,82,187,en,magenta
220,39,61,en,red
36,245,124,en,lime green
251,186,103,en,orangesicle
228,226,90,en,yellow
30,148,255,en,cobalt
141,141,3,en,olive
97,205,72,en,bright green
214,88,187,en,fuschia
238,227,12,en,yellow
72,159,75,en,green
255,4,117,en,hot pink
85,22,128,en,purple
150,131,69,en,khaki
231,62,66,en,red
177,25,236,en,violet
68,54,41,en,black
71,139,148,en,tea.
204,227,252,en,light blue
46,9,219,en,royal blue
140,158,232,en,cornflower
101,105,127,en,gray
185,138,171,en,mauve
21,244,68,en,bright green
56,236,197,en,light turquoise
191,11,102,en,fuschia
112,19,23,en,burgundy
34,95,50,en,forest green
75,186,173,en,turquoise
209,189,115,en,khaki
132,226,138,en,light green
132,41,90,en,wine
165,253,243,en,light turquoise
238,134,20,en,orange
160,207,147,en,sage green
228,156,151,en,mauve
25,105,156,en,blue gray
126,78,162,en,dark purple
223,192,232,en,lavender
68,20,18,en,black
132,105,222,en,periwinkle
200,201,65,en,pea green
18,198,88,en,green
134,166,45,en,green
111,21,97,en,purple
179,146,131,en,mauve
167,98,162,en,purple
244,10,28,en,red
33,143,124,en,green
82,116,35,en,green
230,215,165,en,beige
168,34,140,en,purple
13,128,222,en,blue
10,29,200,en,blue
237,219,90,en,yellow
55,52,172,en,blue
59,45,55,en,black
198,147,228,en,purple
100,196,7,en,green
166,169,191,en,periwinkle
114,103,138,en,purple
228,84,86,en,blush
246,78,196,en,pink
223,126,57,en,orange
31,239,248,en,blue
252,3,88,en,red
147,37,24,en,maroon
201,44,32,en,red
70,2,104,en,purple
157,52,89,en,red
55,3,38,en,black
51,82,178,en,blue
7,120,158,en,turquoise
52,67,26,en,green
65,3,235,en,blue
54,229,39,en,green
155,207,177,en,green
202,21,114,en,pink
112,137,114,en,dark sage
135,83,142,en,eggplant
51,178,149,en,teal
110,96,88,en,slate
169,60,101,en,maroon
229,176,80,en,goldenrod
87,8,16,en,red brown
247,55,90,en,neon coral
70,41,231,en,blue
188,7,11,en,red
144,235,55,en,neon green
177,25,148,en,fuchsia
126,105,191,en,purple
165,140,100,en,brown
167,171,45,en,green
65,213,193,en,aqua
167,163,253,en,lavender
156,102,15,en,brown
246,80,250,en,vivid pink
97,166,244,en,blue
104,178,68,en,green
203,62,119,en,rose
104,77,11,en,brown
217,137,1,en,orange brown
248,226,80,en,yellow
208,75,139,en,pink
38,162,221,en,sky blue
225,194,157,en,tan or beige
35,53,79,en,navy blue
181,81,3,en,rusty orange
101,10,47,en,burgundy
229,91,116,en,pink
180,65,58,en,dusty red
215,246,62,en,neon yellow green
63,11,69,en,dark purple
135,158,1,en,chartreuse
5,130,83,en,forest green
193,111,200,en,magenta
164,155,177,en,dusty lavender
238,166,161,en,dusty pink
129,3,217,en,bright purple
232,73,183,en,bright pink
122,67,161,en,purple
144,126,90,en,tan or brown
55,141,152,en,turquoise blue
97,199,104,en,green
36,37,198,en,deep blue
29,155,33,en,green
246,148,109,en,salmon orange
55,58,178,en,blue
4,42,114,en,navy blue
63,165,143,en,turquoise
177,152,69,en,green brown
110,215,69,en,green
80,114,171,en,storm blue
26,231,171,en,turquoise green
71,106,17,en,mossy green
164,141,205,en,lavender
46,56,43,en,dusty black
90,95,180,en,dark lavender or purple blue
81,39,36,en,sienna
220,66,51,en,blood orange
79,93,171,en,blue
61,62,110,en,navy
69,24,227,en,electric blue
186,61,125,en,magenta
136,154,85,en,green
250,199,188,en,light orange
159,163,252,en,pastel blue
165,125,36,en,brown
224,45,100,en,hot pink
142,216,85,en,neon green
32,122,134,en,dark teal
213,94,243,en,magenta
203,91,67,en,brick red
197,120,115,en,muted red
171,177,12,en,olive
56,87,66,en,forest green
48,146,110,en,blue green
23,105,227,en,blue
70,202,55,en,green
190,50,254,en,neon purple
130,254,5,en,lime green
47,68,218,en,indigo
233,214,75,en,light mustard yellow
45,206,174,en,bright teal
225,215,179,en,beige
86,54,41,en,warm brown
3,6,174,en,cerulean
101,16,45,en,maroon
199,60,77,en,dark rosy red
18,152,76,en,green
218,163,63,en,light burnt orange
42,107,241,en,blue
252,67,42,en,red
201,220,142,en,pale green
164,255,0,en,green
255,0,38,en,red
255,0,155,en,magenta
155,0,255,en,purple
255,0,123,en,hot pink
255,40,0,en,orange red
255,0,179,en,pink
193,255,0,en,neon green
72,32,107,en,violet
10,36,2,en,black
91,181,112,en,teal
67,155,10,en,green
174,23,209,en,magenta
218,185,16,en,mustard
241,158,221,en,pink
90,228,252,en,cyan
51,85,239,en,blue
11,25,165,en,indigo
80,214,47,en,green
6,224,162,en,teal
176,191,181,en,grey
229,100,166,en,hot pink
154,147,209,en,lavender
123,39,79,en,plum
2,0,73,en,navy
185,224,15,en,yellow green
121,249,163,en,light green
51,191,197,en,teal
165,239,246,en,baby blue
130,90,164,en,purple
39,74,110,en,navy
127,40,206,en,neon purple
117,166,181,en,grey blue
40,27,47,en,black
236,234,199,en,tan
161,57,17,en,rouge
190,203,91,en,pea
106,114,90,en,olive
4,239,32,en,green
68,42,1,en,brown
213,155,172,en,blush
163,71,64,en,scarlet
81,216,193,en,teal
24,129,182,en,blue
9,102,190,en,denim blue
5,108,84,en,forest green
103,216,254,en,bright aqua
208,233,34,en,muddy yellow green
217,40,251,en,magenta
143,242,138,en,bright pastel green
203,49,204,en,bright pink purple
158,80,230,en,dark lilac
128,98,46,en,deep wood brown
103,86,180,en,deep blue purple
169,193,74,en,pea green
13,80,119,en,dark denim blue
255,169,0,en,orange
50,0,255,en,dark blue
255,0,53,en,red
255,241,0,en,yellow
255,0,251,en,magenta
255,0,214,en,magenta
93,255,0,en,neon green
246,255,0,en,chartreuse
255,206,0,en,sunflower yellow
255,122,0,en,orange
255,0,81,en,ruby
178,0,255,en,purple
255,103,0,en,orange
145,45,165,en,purple
37,232,162,en,seafoam green
80,111,57,en,army green
14,204,77,en,green
51,57,30,en,deep greenish brown
224,148,246,en,lilac
164,166,199,en,cool grey
41,21,94,en,navy
215,88,164,en,pink
168,249,196,en,pastel seafoam green
175,82,54,en,brick red
116,237,40,en,electric green
91,230,185,en,sea green
189,157,155,en,light brown
168,207,94,en,olive
221,48,10,en,red
160,71,189,en,purple
127,105,132,en,mauve
248,3,173,en,hot pink
246,62,106,en,coral
181,246,198,en,sea green
28,106,170,en,jean blue
88,132,41,en,forest green
201,125,42,en,burnt orange
174,252,222,en,aqua
26,24,107,en,navy
230,146,148,en,pink
172,186,138,en,green
16,77,254,en,blue
145,129,4,en,chartreuse
91,202,121,en,green
40,29,253,en,blue
1,118,70,en,green
155,22,76,en,pink
109,48,27,en,brown
91,161,5,en,green
186,13,134,en,magenta
81,222,24,en,green
213,98,78,en,orange
198,113,163,en,pink
245,168,239,en,pink
243,240,100,en,yellow
214,30,230,en,magenta
216,173,34,en,yellow
18,135,173,en,blue
86,93,229,en,purple
235,93,121,en,pink
90,76,138,en,purple
173,37,32,en,red
97,25,119,en,purple
188,126,36,en,brown
109,99,37,en,green
92,130,113,en,teal
198,177,87,en,yellow
144,27,170,en,purple
202,251,176,en,green
73,67,60,en,gray
63,235,190,en,aqua
126,53,94,en,plum
115,183,161,en,aqua
90,200,24,en,green
97,51,198,en,violet
116,163,180,en,light navy
204,135,127,en,tan
123,96,98,en,indigoish brown
142,199,64,en,light olive
174,175,77,en,yellow green
199,210,215,en,blueish grey
130,81,37,en,light brown
167,179,146,en,greyish green
29,79,36,en,dark green
38,162,62,en,light green
203,87,174,en,magenta
199,32,30,en,red
66,45,123,en,indigo
211,142,176,en,deep pink
237,188,141,en,peach
178,23,196,en,light purple
11,96,226,en,blue
208,143,75,en,cream
151,251,219,en,cyan
229,202,66,en,greenish yellow
91,172,245,en,baby blue
96,186,153,en,teal
224,246,74,en,yellow
189,79,74,en,brown
143,84,199,en,purple
218,128,245,en,dark ping
79,4,57,en,dark wine
2,172,180,en,deep cyan
35,218,152,en,seafoam green
148,148,189,en,purpleish grey
158,46,110,en,light wine
48,26,42,en,almost black
215,18,177,en,light magenta
29,235,27,en,bright green
27,168,205,en,turquoise
23,117,218,en,blue
140,147,214,en,lavender
111,35,32,en,brown
74,224,188,en,teel
157,92,35,en,light brown
75,20,73,en,plum
182,177,72,en,mustard green
171,82,243,en,purple
187,143,177,en,dark pink
207,218,216,en,grey
25,46,252,en,dark blue
67,169,80,en,green
224,90,145,en,pink
104,105,245,en,purpleish blue
174,224,40,en,lime green
218,172,141,en,tan
58,119,143,en,greyish blue
18,214,111,en,neon greed
182,5,137,en,fushia
87,149,137,en,sage green
248,239,109,en,yellow
174,228,197,en,pastel green
105,68,178,en,purple
22,77,8,en,evergreen
20,17,120,en,navy blue
227,91,92,en,orange peach
218,20,227,en,neon purple
172,8,95,en,maroon
238,100,218,en,pink
150,121,119,en,light brown
58,56,128,en,lower saturated navy blue
173,78,81,en,orange brown
254,130,150,en,pastel pink
6,175,10,en,green
122,114,38,en,brownish green
207,113,86,en,brown
236,175,127,en,salmon
13,51,31,en,black
243,157,7,en,orange
76,172,166,en,turquoise
140,83,123,en,purple
81,72,55,en,dark brown
40,179,135,en,emerald green
77,33,27,en,brown
171,153,24,en,moss green
225,3,118,en,magenta
104,79,176,en,indigo
173,44,107,en,mauve
246,135,182,en,pink
41,17,178,en,blue
224,19,78,en,red
14,176,32,en,green
22,103,221,en,blue
49,89,37,en,forest green
134,59,234,en,indigo
149,7,168,en,purple
165,64,28,en,brown
49,50,76,en,navy blue
62,5,231,en,blue
174,134,198,en,violet
128,248,237,en,teal
192,3,157,en,purple
119,80,29,en,brown
196,211,225,en,gray
103,142,228,en,blue
57,14,96,en,dark purple
161,194,162,en,sage green
142,225,6,en,lime green
239,129,51,en,orange
65,254,172,en,turquoise
156,101,85,en,brown
213,226,211,en,mint green
205,53,81,en,rose
212,225,94,en,chartreuse
68,100,115,en,teal
43,1,96,en,purple
165,80,73,en,brick red
44,132,219,en,blue
170,236,9,en,lime green
239,156,165,en,pink
85,16,74,en,plum
224,89,194,en,magenta
236,74,40,en,red orange
156,159,156,en,gray
149,75,20,en,rust
158,212,248,en,sky blue
72,143,118,en,green blue
157,81,203,en,violet
160,70,105,en,rouge
133,251,99,en,light green
99,240,250,en,aqua
171,245,147,en,light green
152,161,59,en,pea green
61,49,77,en,dark purple
4,225,199,en,turquoise
157,63,227,en,lavendar
78,192,110,en,green
1,43,227,en,royal blue
132,203,150,en,sea green
209,223,169,en,light green
208,2,135,en,magenta
101,109,86,en,gray green
31,110,6,en,green
253,111,109,en,salmon
108,185,30,en,green
247,136,208,en,pink
253,180,149,en,peach
81,34,71,en,dark purple
244,83,247,en,pink
46,62,85,en,navy blue
95,87,191,en,vilot
62,241,247,en,cyan
249,144,159,en,salmon
100,85,138,en,blue grey
18,105,181,en,teal
113,7,144,en,grape purple
247,249,80,en,yellow
8,99,84,en,forest green
89,172,220,en,sky blue
131,188,72,en,grass green
89,218,142,en,light green
221,189,1,en,golden rod
109,204,190,en,light teal
213,181,219,en,fuchsia
42,61,27,en,dark green
182,68,35,en,red
163,156,164,en,light grey
252,163,232,en,fuschia pink
88,80,224,en,blue
203,124,40,en,raw umber
168,249,54,en,neon green
128,114,52,en,taupe
101,126,100,en,faded green
101,238,111,en,chartreuse
141,16,240,en,grape
169,169,251,en,light violet
228,226,203,en,beige
178,175,49,en,olive
180,109,117,en,red clay
253,176,43,en,orange
57,79,3,en,olive drab
125,132,169,en,dusty blue
191,51,237,en,purple
91,177,155,en,shamrock green
116,164,250,en,sky blue
151,81,49,en,brown
77,0,70,en,royal purple
14,111,185,en,blue
29,134,88,en,green
179,2,153,en,violet
218,85,22,en,burnt orange
170,126,100,en,light brown
247,56,215,en,hot pink
97,81,85,en,brownish gray
165,252,59,en,brat
71,246,179,en,mint
26,68,36,en,emerald
56,223,57,en,neon green
204,163,227,en,lavender
120,198,211,en,aqua
251,191,179,en,peach
66,57,237,en,blue
105,184,90,en,lawn green
189,224,198,en,sage
102,61,178,en,purple
175,1,24,en,crimson
190,209,32,en,highlighter
249,133,217,en,pink
235,33,135,en,fuschia
223,237,114,en,faded highlighter
175,97,213,en,purple
43,231,127,en,green
222,254,187,en,faded green
250,228,11,en,yellow
203,171,57,en,dark yellow
164,165,113,en,mold
24,124,140,en,teal
189,156,206,en,light purple
197,87,124,en,magenta
103,253,131,en,neon green
147,217,116,en,green
83,21,9,en,burgundy
36,36,104,en,navy
120,155,177,en,blue grey
11,13,125,en,dark blue
240,215,63,en,yellow
70,56,36,en,brown
194,18,35,en,red
53,178,226,en,sky blue
94,167,115,en,green
32,20,173,en,dark blue
45,122,179,en,blue
181,11,117,en,magenta
254,146,72,en,orange
91,87,4,en,army green
49,206,40,en,green
240,201,183,en,nude
210,227,186,en,light green
148,78,183,en,purple
183,108,55,en,dark sand
2,176,107,en,kelly green
10,249,229,en,cyan
170,232,32,en,lime green
204,203,108,en,yellow green
177,25,254,en,purple
129,36,103,en,dark magenta
154,104,117,en,muted muave
82,109,233,en,indigo
143,188,178,en,sea foam green
72,247,184,en,mint green
68,81,123,en,muted navy
232,70,6,en,red orange
134,120,205,en,putple
160,134,9,en,brown
32,92,165,en,cadet blue
105,91,240,en,periwinkle
145,231,104,en,lime green
220,122,221,en,pink
156,27,234,en,royal purple
41,148,129,en,jade
29,5,166,en,dark blue
200,210,82,en,gold
43,89,29,en,forest green
75,161,212,en,dark sky blue
212,185,247,en,lilac
74,172,22,en,jungle green
219,27,27,en,brick red
17,44,9,en,black
177,85,90,en,burgundy
15,157,70,en,green
223,220,6,en,goldenrod
