r,g,b,lang_code,human
255,215,0,en,tangerine
255,121,0,en,orange
230,0,255,en,purple
255,0,23,en,red
255,0,95,en,dark pink
255,0,147,en,pink
255,241,0,en,gold
255,255,0,en,yellow
255,97,0,en,dark orange
255,6,0,en,red
255,190,0,en,gold
126,0,255,en,light indigo
255,0,194,en,hot pink
32,255,0,en,lime
165,0,255,en,purple
161,255,0,en,lime green
255,0,128,en,hot pink
113,255,0,en,bright green
255,0,52,en,red
195,255,0,en,puce
255,172,0,en,orange
255,0,224,en,pink
255,197,0,en,red
255,224,0,en,red
217,0,255,en,yellow
255,0,207,en,orange
204,255,0,en,violet
255,150,0,en,red
255,0,242,en,orange
197,0,255,en,magenta
255,0,159,en,hot pink
255,228,0,en,yellow
232,255,0,en,lime yellow
95,0,255,en,indigo/purple
149,255,0,en,lime green
255,169,0,en,tangerine orange
110,255,0,en,lime green
255,0,56,en,red
255,66,0,en,red orange
74,0,255,en,ocean blue
255,0,45,en,fire red
255,109,0,en,orange
255,149,0,en,light orange
191,255,0,en,lime yellow
255,0,83,en,strawberry pink
255,0,208,en,hot pink
237,0,255,en,fuschia
36,255,0,en,lime green
255,190,0,en,tangerine orange
255,0,141,en,pink
255,0,215,en,hot pink
255,204,0,en,goldenrod
255,153,0,en,tangerine
255,145,0,en,pumpkin
255,0,128,en,hot pink
255,0,46,en,fuschia
255,113,0,en,orange
255,0,89,en,magenta
90,0,255,en,blue
126,255,0,en,green apple
205,255,0,en,charteuse
133,0,255,en,violet
255,0,54,en,red
237,255,0,en,yellow slightly green
212,0,255,en,purple
171,255,0,en,lime
255,0,205,en,magenta
255,72,0,en,burnt orange
255,0,159,en,dark bright-pink
248,0,255,en,purple
255,233,0,en,yellow
255,0,224,en,purple pink
255,0,95,en,magenta
255,0,156,en,pink
255,149,0,en,orange
255,178,0,en,light orange
255,0,79,en,red
255,0,208,en,pink
110,0,255,en,royal blue
173,0,255,en,purple
255,234,0,en,yellow
255,201,0,en,marigold
219,0,255,en,magenta
255,0,120,en,hot pink
164,255,0,en,lime green
237,255,0,en,bright yellow
185,255,0,en,lime green
255,57,0,en,red
255,108,0,en,burnt organ
33,255,0,en,bright green
255,0,232,en,pink
255,0,7,en,red
85,255,0,en,bright green
255,103,0,en,burnt orange
255,0,84,en,raspberry red
255,0,255,en,magenta
31,0,255,en,blue
102,0,255,en,indigo
167,0,255,en,purple
158,255,0,en,safety green
255,0,194,en,magenta
255,216,0,en,yellow
255,73,0,en,red/orange
255,175,0,en,sunflower yellow
204,255,0,en,bright yello
255,0,147,en,magenta
255,0,74,en,red
255,202,0,en,yellow
48,255,0,en,bright green
240,255,0,en,yellow
255,144,0,en,orange
255,0,125,en,raspberry
255,0,2,en,red
255,0,219,en,magenta
70,0,255,en,blue
255,0,146,en,mauve
255,104,0,en,orange
149,0,255,en,purple
255,0,207,en,pink
255,45,0,en,orange
255,219,0,en,yellow
255,0,62,en,red
255,139,0,en,orane
255,172,0,en,orange
181,255,0,en,green
131,255,0,en,green
255,194,0,en,mustard
216,0,255,en,purple
255,0,236,en,purple
16,255,0,en,lime green
255,0,251,en,purple
255,0,129,en,pink
255,0,85,en,mauve
227,255,0,en,yellow
252,255,0,en,mustard
255,0,32,en,red
255,0,138,en,magenta
255,212,0,en,gold
255,0,88,en,hot pink
165,255,0,en,lime green
255,222,0,en,yellow
255,106,0,en,orange
255,155,0,en,yellow orange
255,0,35,en,red
255,0,246,en,pink
255,0,239,en,pink
255,38,0,en,red
146,0,255,en,blue purple
184,0,255,en,purple
255,0,161,en,magenta
255,0,78,en,hot pink
237,255,0,en,yellow
64,0,255,en,dark blue
255,122,0,en,orange
222,255,0,en,golden rod
255,0,204,en,magenta
52,255,0,en,lime green
255,242,0,en,yellow
255,0,113,en,magenta
253,0,255,en,violet
255,0,93,en,dark pink
255,155,0,en,golden yellow
238,255,0,en,light yellow
255,0,165,en,purple
255,69,0,en,orange
188,255,0,en,lime green
84,255,0,en,light green
255,0,35,en,red
190,0,255,en,purple
170,255,0,en,lime green
255,136,0,en,orange
255,0,56,en,dark pink
255,113,0,en,orance
104,0,255,en,purple
255,0,222,en,violet
255,0,186,en,magneta
255,185,0,en,golden yellow
255,0,155,en,pink
255,158,0,en,pumpkin orange
255,0,255,en,hot pink
59,255,0,en,bright green
173,255,0,en,light green
220,255,0,en,puke green
72,0,255,en,navy blue
255,0,241,en,magenta
255,240,0,en,yellow
255,0,203,en,magenta pink
255,0,81,en,pink red
255,0,50,en,red
255,134,0,en,light orange
255,117,0,en,jack o-lantern orange
255,0,116,en,pink
124,0,255,en,purple
255,255,0,en,yellow
255,0,9,en,red
255,79,0,en,dark orange
205,0,255,en,violet
255,189,0,en,yellow orange
255,0,151,en,pink
255,0,142,en,pink
255,0,211,en,purple
205,255,0,en,yellow
255,0,16,en,red
255,0,206,en,purple
53,0,255,en,blue
255,215,0,en,yellow
185,255,0,en,green
255,114,0,en,orange
255,161,0,en,dark yellow
202,0,255,en,purple
255,210,0,en,yellow
255,0,76,en,pink
226,0,255,en,purple
127,255,0,en,green
255,37,0,en,red
244,255,0,en,yellow
255,0,105,en,pink
115,0,255,en,purple
255,143,0,en,orange
191,255,0,en,green
255,86,0,en,red
255,0,238,en,fuschia
255,0,105,en,red
255,160,0,en,orange
255,142,0,en,orange
41,0,255,en,blue
255,196,0,en,orange
255,255,0,en,yellow
255,0,190,en,pink
200,0,255,en,purple
115,255,0,en,green
255,0,252,en,fuschia
255,55,0,en,red
255,0,120,en,red
96,0,255,en,blue
255,227,0,en,yellow
255,0,147,en,pink
177,255,0,en,green
255,0,72,en,red
255,0,2,en,red
255,0,122,en,hot pink
255,246,0,en,yellow
255,0,168,en,magenta
255,208,0,en,orange
255,0,32,en,red
255,95,0,en,bright orange
255,0,94,en,hot pink
195,0,255,en,purple
255,121,0,en,orange
197,255,0,en,neon yellow
255,0,185,en,magenta
255,0,240,en,magenta
255,219,0,en,dark yellow
220,0,255,en,darker magenta
133,255,0,en,neon green
255,0,80,en,hot red
106,0,255,en,purple
255,156,0,en,orange
89,255,0,en,lime
255,55,0,en,blood orange
255,237,0,en,yellow
206,255,0,en,lime
203,0,255,en,purple
255,0,33,en,red
54,255,0,en,green
232,0,255,en,violet
157,255,0,en,lime
255,76,0,en,red
255,0,233,en,bright purple
255,0,179,en,dark pink
255,163,0,en,light orange
255,100,0,en,orange
255,0,81,en,pink red
162,0,255,en,violet
255,211,0,en,dark yellow
255,142,0,en,light orange
255,0,134,en,dark pink
246,255,0,en,bright yellow
255,0,71,en,pink red
255,0,149,en,dark pink
255,0,36,en,red
255,0,177,en,hot pink
255,0,255,en,light purple
255,238,0,en,yellow
255,179,0,en,light orange
255,0,211,en,magenta pink
255,0,132,en,pink
255,0,166,en,magenta pink
194,0,255,en,purple
255,146,0,en,orange
255,0,102,en,hot pink
103,0,255,en,indigo
231,255,0,en,yellow
255,70,0,en,red
199,255,0,en,yellow green
182,255,0,en,light green
255,210,0,en,light orange
255,0,61,en,violet red
255,118,0,en,orange
120,255,0,en,lime green
255,0,199,en,magenta
207,0,255,en,fusia
227,255,0,en,chartrueuse
99,255,0,en,yellow green
255,0,74,en,rose
172,255,0,en,lime green
255,152,0,en,yellow orange
101,0,255,en,purple
255,0,213,en,magenta
255,58,0,en,red orange
255,0,20,en,red
255,0,105,en,hot pink
255,96,0,en,orange
255,0,138,en,hot pink
76,0,255,en,purple
255,171,0,en,goldenrod
255,214,0,en,yellow
255,248,0,en,highlighter yellow
255,0,146,en,magenta
223,0,255,en,fuscia
255,208,0,en,dark yellow
255,190,0,en,orange
255,142,0,en,orange
255,0,83,en,red
255,0,36,en,red
255,219,0,en,yellow
234,255,0,en,yellow green
167,255,0,en,neon green
255,53,0,en,red
255,0,224,en,hot pink
255,0,201,en,hot pink
255,94,0,en,orange
60,255,0,en,neon green
255,179,0,en,orange
238,0,255,en,neon purple
255,0,151,en,pink
106,0,255,en,purple
186,255,0,en,neon green
255,0,142,en,pink
75,0,255,en,purple
194,0,255,en,purple
255,0,52,en,red
188,255,0,en,lime
255,0,143,en,magenta
255,0,80,en,red
255,82,0,en,tangerine
255,0,193,en,fuschia
241,255,0,en,butter
185,255,0,en,chartreuse
255,10,0,en,rose
255,0,147,en,raspberry
255,0,109,en,ruby
255,130,0,en,tiger
255,199,0,en,corn
17,0,255,en,blue
255,0,225,en,magenta
255,180,0,en,apricot
255,231,0,en,corn
115,0,255,en,violet
255,0,27,en,red
127,255,0,en,lime
185,0,255,en,purple
255,0,148,en,pink
255,195,0,en,yellow
255,60,0,en,red
255,134,0,en,orange
255,152,0,en,orange
255,0,197,en,hot pink
240,0,255,en,pinkish purple
255,112,0,en,orange
255,0,61,en,red
233,255,0,en,yellow
106,0,255,en,dark purple
150,255,0,en,light green
164,0,255,en,purple
255,0,42,en,red
255,0,217,en,pink
186,255,0,en,bright green
124,255,0,en,green
255,0,113,en,red
255,232,0,en,yellow
255,0,109,en,red
255,0,241,en,bright purple
199,0,255,en,purple
255,0,127,en,raspberry
244,255,0,en,yellow
255,215,0,en,gold
255,0,251,en,bright purple
255,0,159,en,electric purple
255,0,17,en,red
255,0,79,en,raspberry
255,0,82,en,raspberry
117,255,0,en,elecrtic green
255,154,0,en,orange
255,210,0,en,mustard
255,218,0,en,yellow
191,0,255,en,purple
255,0,167,en,pink
255,120,0,en,orange
255,0,252,en,pink
255,252,0,en,yellow
116,0,255,en,purple
255,0,43,en,red
255,0,139,en,pink
255,0,81,en,red
255,0,70,en,red
255,115,0,en,orange
255,0,233,en,pink
130,255,0,en,green
198,255,0,en,lime
255,41,0,en,red
172,255,0,en,lime
255,0,200,en,pink
255,231,0,en,goldenrod
244,255,0,en,yellow
6,0,255,en,blue
232,0,255,en,magenta
63,255,0,en,lime green
255,0,207,en,deep magenta
255,0,109,en,red
255,0,121,en,red
255,200,0,en,goldenrod
255,0,166,en,cranberry
181,0,255,en,light purple
255,0,245,en,magenta
189,255,0,en,chartreuse
162,0,255,en,purple
255,47,0,en,red
255,99,0,en,red orange
157,255,0,en,lime green
255,0,80,en,red
255,163,0,en,orange
255,137,0,en,deep orange
40,255,0,en,lime green
255,0,14,en,red
255,0,218,en,magenta
255,28,0,en,red
255,0,39,en,red
185,0,255,en,purple
255,0,95,en,alizarin red
123,0,255,en,purple
255,131,0,en,orange
255,167,0,en,orange
255,221,0,en,yellow
255,102,0,en,orange
255,191,0,en,yellow
143,255,0,en,green
255,0,171,en,magenta
194,255,0,en,green
255,47,0,en,red
255,153,0,en,tangerine
109,255,0,en,lime green
255,0,203,en,hot pink
193,0,255,en,purple
255,243,0,en,yellow
255,104,0,en,orange
162,255,0,en,lime green
251,0,255,en,pink
255,131,0,en,tangerine
255,0,41,en,red
255,0,239,en,magenta
255,0,173,en,barbie
255,0,126,en,hot pink
255,251,0,en,yellow
132,0,255,en,violet
255,72,0,en,red
255,109,0,en,orange
255,0,151,en,magenta
255,171,0,en,golden yellow
255,0,45,en,bright red
198,0,255,en,purpley magenta
38,0,255,en,purple/blue
255,0,228,en,magenta
255,0,88,en,red
91,255,0,en,lime green
255,183,0,en,golden yellow
255,0,68,en,cherry red
255,0,251,en,magenta/tints of purple
255,231,0,en,yellow
255,148,0,en,orange
255,0,182,en,magenta
255,0,115,en,red/hot pink
170,255,0,en,light neon green
222,255,0,en,green/yellow
255,0,204,en,pink
255,244,0,en,yellow
255,69,0,en,red
173,255,0,en,lime green
255,215,0,en,light orange
255,177,0,en,orange
255,209,0,en,light orange
211,0,255,en,purple
255,96,0,en,red
128,0,255,en,violet
255,0,112,en,reddish pink
255,0,250,en,pink
255,0,224,en,pink
100,255,0,en,green
48,0,255,en,blue
255,133,0,en,orange
255,0,171,en,pink
255,0,80,en,red
255,0,10,en,red
255,0,106,en,reddish pink
210,255,0,en,lime yellow
255,0,85,en,res
255,0,153,en,pink
255,0,53,en,red
255,209,0,en,yellowish orange
255,242,0,en,lemon yellow
28,0,255,en,dark blue
255,0,195,en,pink
255,0,13,en,red
127,255,0,en,neon green
255,144,0,en,pinky orange
218,255,0,en,yellowish green
255,173,0,en,yellowish orange
255,110,0,en,reddish orange
124,0,255,en,purple
255,0,243,en,pink
255,81,0,en,reddish orange
255,250,0,en,yellow
221,0,255,en,purplish pink
178,255,0,en,yellowish green
255,0,127,en,dark pink
188,0,255,en,purple
125,0,255,en,purple
255,0,184,en,pink
255,0,152,en,red
255,231,0,en,yellow
233,0,255,en,purple
251,255,0,en,yellow
134,255,0,en,green
255,0,7,en,red
47,0,255,en,blue
255,75,0,en,red
255,142,0,en,orange
255,181,0,en,orange
255,0,102,en,red
255,82,0,en,red
192,0,255,en,purple
255,0,128,en,red
255,0,64,en,red
255,190,0,en,orange
204,255,0,en,green
255,0,216,en,purple
57,255,0,en,green
255,71,0,en,red
49,255,0,en,neon green
152,0,255,en,purple
202,255,0,en,yellow green
255,82,0,en,orange
142,255,0,en,bright green
255,0,247,en,pink
255,0,172,en,bright pink
241,255,0,en,yellow
255,211,0,en,orange yellow
255,137,0,en,oreange
255,0,90,en,hot pink
255,0,188,en,bright pink
255,0,217,en,pink
255,223,0,en,mustard yellow
255,0,23,en,red
185,0,255,en,purple
255,181,0,en,dark yellow
255,0,123,en,bright pink
255,0,65,en,pink red
183,0,255,en,purple
255,30,0,en,red
255,235,0,en,yellow
255,0,129,en,rose pink
246,0,255,en,light purple
255,0,242,en,light purple
255,0,89,en,red
255,188,0,en,pumpkin orange
255,0,145,en,rose pink
255,0,189,en,light purple
255,135,0,en,light orange
255,0,31,en,darker red
255,168,0,en,pumpkin orangel
255,0,52,en,red
192,255,0,en,green yellow
167,255,0,en,dark green yellow
255,246,0,en,yellow
115,0,255,en,purple
96,255,0,en,lime green
255,0,128,en,pink
70,0,255,en,indigo
163,0,255,en,purple
255,0,239,en,magenta
229,255,0,en,yellow
229,0,255,en,purple
255,0,95,en,pink
255,144,0,en,orange
255,78,0,en,red
164,0,255,en,purple
255,253,0,en,yellow
255,0,73,en,pink
158,255,0,en,green
255,0,198,en,magenta
255,233,0,en,yellow
255,86,0,en,orange
255,0,176,en,magenta
255,0,26,en,red
255,177,0,en,yellow
87,255,0,en,green
255,196,0,en,yellow
255,180,0,en,mustard
255,0,159,en,magenta
220,0,255,en,red violet
180,255,0,en,neon lime
255,30,0,en,red
204,0,255,en,orchid
157,0,255,en,purple
233,255,0,en,neon yellow
255,0,204,en,fushia
255,0,42,en,blood red
255,237,0,en,yellow
255,0,124,en,rose
255,0,62,en,dark red
84,0,255,en,dark blue
255,138,0,en,rust
255,183,0,en,puke
255,102,0,en,coral
255,0,97,en,red violet
57,255,0,en,bright gree
185,255,0,en,lime
255,0,74,en,fuscia
255,231,0,en,yellow
255,0,130,en,hot pink
255,0,243,en,magenta
175,0,255,en,purple
147,0,255,en,purple
148,255,0,en,light green
248,255,0,en,yellow
255,101,0,en,burnt orange
204,255,0,en,yellow green
93,255,0,en,electric green
255,0,179,en,hot pink
255,139,0,en,orange
255,79,0,en,burnt orange
255,152,0,en,orange
255,0,41,en,scarlett
255,206,0,en,yellow orange
255,0,151,en,hot pink
221,0,255,en,purple
255,0,98,en,fuscia
255,69,0,en,red
255,189,0,en,orange
227,255,0,en,lime green
255,0,34,en,red
255,179,0,en,orange
70,0,255,en,blue
255,227,0,en,dark yellow
255,255,0,en,bright yellow
255,0,114,en,pink
255,124,0,en,orange
236,0,255,en,fuchsia
255,107,0,en,orange
181,255,0,en,lime green
126,0,255,en,purple
255,0,227,en,bright pink
255,0,49,en,red
255,0,164,en,pink
255,0,200,en,bright pink
255,0,86,en,red
123,255,0,en,lime green
215,0,255,en,bright purple
146,255,0,en,light green
255,151,0,en,orange
255,0,80,en,magenta
244,255,0,en,yellow
255,226,0,en,ochre
255,0,141,en,pink
255,118,0,en,burnt orange
255,0,172,en,pink
255,170,0,en,yellow orange
210,0,255,en,purple
255,54,0,en,red orange
255,0,19,en,crimson
204,255,0,en,yellow green
255,205,0,en,yellow ochre
132,255,0,en,light green
220,0,255,en,pink purple
255,0,87,en,magenta
143,0,255,en,violet
255,0,199,en,pink
58,0,255,en,blue
255,0,226,en,fuscia
244,0,255,en,magenta
255,156,0,en,orange
255,133,0,en,orange
89,0,255,en,dark blue
255,0,123,en,pink
255,0,37,en,red
255,86,0,en,orange
161,255,0,en,lime
255,73,0,en,dark orange
240,255,0,en,yellow
76,255,0,en,light green
122,0,255,en,blue/purple
255,0,83,en,dark pink
183,0,255,en,purple
255,0,144,en,pink
255,218,0,en,yellow
190,255,0,en,lime
255,0,176,en,rose
255,0,72,en,dark pink
255,0,226,en,magenta
255,188,0,en,mustard
255,0,180,en,violet
255,255,0,en,yellow
116,0,255,en,purple
255,40,0,en,light red
124,255,0,en,green
255,0,59,en,dark red
255,0,137,en,crimson
255,162,0,en,sick orange
255,0,104,en,crimson
255,0,156,en,violet
255,109,0,en,dark orange
255,239,0,en,yellow
182,0,255,en,purple
236,0,255,en,light violet
188,255,0,en,green
170,255,0,en,sick green
255,0,242,en,dark violet
255,0,26,en,red
255,134,0,en,orange
84,0,255,en,dark purple
255,199,0,en,yellow skin
116,255,0,en,"lime, but more blue"
255,0,120,en,hot pink
232,0,255,en,violet
255,85,0,en,red orange
255,0,96,en,magenta
151,255,0,en,"lime, but more yellow"
218,255,0,en,stale lemon yellow
255,0,197,en,"pink, but purple undertones"
255,151,0,en,orange
255,53,0,en,red orange
201,0,255,en,wisteria purple
255,0,34,en,red
255,0,231,en,"purple, but pink undertones"
255,238,0,en,banana yellow
255,0,50,en,red
255,0,173,en,"pink, but purple undertones"
255,255,0,en,banana yellow
255,174,0,en,orange
66,0,255,en,standard blue
255,196,0,en,peach orange
116,0,255,en,"blue, but with purple undertones"
255,172,0,en,tangerine
255,0,145,en,fuchsia
255,0,45,en,orange red
255,0,247,en,magenta
255,0,103,en,pink red
255,0,131,en,dark pink
108,255,0,en,neon yellow green
255,0,117,en,pink
255,64,0,en,red orange
255,0,250,en,fuchsia
34,255,0,en,neon green
255,0,207,en,magenta
255,146,0,en,orange
217,0,255,en,purple
123,0,255,en,indigo
255,0,110,en,fuchsia
255,184,0,en,yellow
255,0,181,en,hot pink
248,0,255,en,pink
255,80,0,en,orange
91,255,0,en,neon green
243,255,0,en,bright yellow
255,0,175,en,fuchsia
255,0,59,en,red
209,255,0,en,neon yellow
196,0,255,en,purple
255,221,0,en,yellow
255,0,31,en,red
255,0,115,en,fuchsia
255,169,0,en,ochre
255,146,0,en,ochre
255,0,241,en,hot pink
255,107,0,en,orange
139,255,0,en,neon green
94,0,255,en,purple
255,208,0,en,yellow
180,0,255,en,purple
255,0,200,en,pink
150,255,0,en,green
214,255,0,en,green
255,213,0,en,yellow
107,0,255,en,purple
255,59,0,en,red
255,0,160,en,pink
244,0,255,en,purple
255,174,0,en,orange
255,255,0,en,yellow
255,0,133,en,pink
255,0,18,en,red
255,124,0,en,orange
255,0,94,en,red
52,255,0,en,green
255,0,52,en,red
255,90,0,en,orange
255,0,212,en,pink
253,255,0,en,yellow
123,255,0,en,pea green
255,0,221,en,fusia
216,0,255,en,purple
219,0,255,en,lavender
255,0,119,en,magenta
255,110,0,en,orange
255,0,134,en,pink
255,0,177,en,purple
159,255,0,en,green
255,0,23,en,red
248,0,255,en,purple
255,76,0,en,orange
255,0,106,en,pink
110,255,0,en,green
255,0,222,en,purple
255,0,151,en,purple
255,0,66,en,red
255,175,0,en,yellow
232,255,0,en,yellow
219,255,0,en,yellow
115,0,255,en,purple
93,0,255,en,blue
255,124,0,en,orange
255,221,0,en,yellow
255,0,82,en,red
255,0,191,en,purple
193,255,0,en,yellow green
255,81,0,en,orange
210,0,255,en,purple
255,211,0,en,yellow
255,219,0,en,yellow
255,143,0,en,orange
255,0,160,en,magenta
255,0,58,en,red
255,176,0,en,orange
174,255,0,en,yellow green
255,185,0,en,orange
255,0,3,en,red
255,72,0,en,red
255,0,156,en,magenta
255,168,0,en,tangerine
255,190,0,en,marigold
185,0,255,en,violet
255,0,204,en,bubblegum pink
255,215,0,en,sunflower
120,255,0,en,neon green
255,0,99,en,strawberry
255,0,137,en,pink
221,0,255,en,fuchsia
188,255,0,en,chartreuse
255,91,0,en,orange
138,255,0,en,lime green
255,120,0,en,safety orange
255,0,51,en,strawberry red
255,255,0,en,bright yellow
255,0,239,en,fuchsia
112,0,255,en,purple
255,61,0,en,orange red
255,0,41,en,red
255,0,158,en,pink
255,107,0,en,orange
255,0,78,en,bright red
